file,story_code,story_name,event_id,dialogue_id,content,figure_art
level_main_15-15_beg.json,15-17,“她”,main_15,238,这四百多万个自然日的时间里，你似乎做了许多努力，但你行为的准则似乎并不符合你诞生时被预设的目标。,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,239,我想知道，到底是什么让你改变了主意。,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,244,是啊......是你将那个人的命令，当做了不可动摇的目标。,avg_npc_1718_1#1$1
level_main_15-15_beg.json,15-17,“她”,main_15,245,所以你阻碍了源石的计划，浪费了本就已寥寥无几的时间。,avg_npc_1718_1#1$1
level_main_15-15_beg.json,15-17,“她”,main_15,247,所以，{@nickname}，我该怎么让你明白......,avg_npc_1718_1#9$1
level_main_15-15_beg.json,15-17,“她”,main_15,248,我有多么失望。,avg_npc_1718_1#9$1
level_main_15-15_beg.json,15-17,“她”,main_15,249,我又该如何原谅你的背叛？,avg_npc_1718_1#9$1
level_main_15-15_beg.json,15-17,“她”,main_15,259,我注意到了，AMa-10。,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,260,你已经打破了我设下的语言的禁令，对吗？,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,261,这样的防备并不足以完全限制你的活动，你总是有办法......,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,262,既然如此，为什么不说出来？,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,263,这么长时间以来，那些你想说却没有办法告诉{@nickname}的一切？,avg_npc_1718_1#10$1
level_main_15-15_beg.json,15-17,“她”,main_15,431,......,avg_npc_1718_1#2$1
level_main_15-15_beg.json,15-17,“她”,main_15,475,......,avg_npc_1718_1#3$1
level_main_15-15_beg.json,15-17,“她”,main_15,502,要说的话，已经说完了吗？,avg_npc_1718_1#2$1
level_main_15-15_beg.json,15-17,“她”,main_15,503,我诧异于你对过往的认知，也对你的表述并不完全认同......不过，这都不重要了。,avg_npc_1718_1#2$1
level_main_15-15_beg.json,15-17,“她”,main_15,504,AMa-10，现在的你，又能做到什么？,avg_npc_1718_1#2$1
level_main_15-15_beg.json,15-17,“她”,main_15,527,这就是你的选择......,
level_main_14-17_beg.json,14-19,晶簇之内,main_14,61,欸，你又从哪里学来了这么奇怪的语言？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,62,这次休眠你又偷偷将思维上传到某个旋臂末端的文明中了吗？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,63,好了，再确认一下你的语言功能恢复得如何吧。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,64,别说你睡了一场大觉，连我的名字都忘记了。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,65,来，再叫一次我的名字，数据库会分析你的所有声音数据。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,71,恢复得很快嘛，{@nickname}。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,72,但是你的身体刚刚复苏，还没有完全适应。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,73,急着乱动的话，小心NX-07把你按回床铺哦。它新换的指令很难解开，就连我都爱莫能助。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,79,当然还在“罗德岛”，我们的家。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,86,怎么会只有你呢？我也在这里呀。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,89,......你果然还是会这样问。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,91,变故发生得很快。防御矩阵损伤超过了百分之九十，受极端环境影响，修理单元也很难在短时间内恢复工作。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,92,在你休眠后不久，许多同事就相继离开了这里......大家都很珍惜这星星坠落之前的时间，我很理解。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,93,现在，的确只有我们两个了。当然，AMa-10也还在，而且精神很好，很活泼。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,94,别担心，罗德岛剩下的部分还可以维系基本功能，我们还有一点时间。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,95,{@nickname}，你在我身边的时候，我并不害怕结局。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,96,无论是构成我们身体的物质崩毁，我们的意识停止变化，还是宇宙的法则颠倒，我都可以坦然接受。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,97,只要你还在我身边就够了。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,103,你还在出神，是还没有从梦里醒来吗，{@nickname}？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,111,如果是这样，我想知道你的梦。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,112,不过，里面最好有我。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,287,博士！,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,288,你走神啦，嘴里又开始念叨这些不属于我们的语言。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,294,这不是很正常吗？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,295,定义梦和现实的权力，一直都握于我们掌中，{@nickname}。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,296,当我们的思维在寰宇中穿梭亿万光年，参加那些于冰冻旷野中向白矮星祭拜生命的仪式时，我们如何定义这等体验呢？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,297,等你的思维回到这副躯体后，你又如何分辨亿万年后才会被捕获的信息是梦还是现实？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,303,等等，你该不会真的在思考这件事吧？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,309,怎么了，{@nickname}？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,315,不曾见过......你还是发现了啊。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,316,我很高兴听到你这么说，这意味着你距离找到真正的我，已经很近了。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,317,可我还是忍不住有些失望呢。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,318,因为那个小小的意外，你的记忆......的确受到了无法逆转的损伤，就连我也无能为力。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,324,这里嘛......“不可知”。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,325,我们一起建造这个地方的时候，曾经许下过一个共同的愿望。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,326,等到群星的最后一丝温热消散，时间的路网完全陷入混乱的那一天，就让黑暗成为我们共同的被子吧。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,332,等到这个世界，这片星空迎来最后的时刻......我们的宇宙本来就会变成一座巨大的坟墓。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,333,没有任何一颗星球的角落里藏着希望。但凡有一颗宇宙碎片的微粒上藏着救赎的答案，它也一定已经被我们打捞起来了。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,334,每一次的反抗都以提前毁灭告终，每一次的探索都只会带来更深重的绝望......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,335,结论是那么简单。任何以正常物质为基础的生命形式都无法逃离。任何一种可知的技术，都无法战胜那绝对的终结。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,336,抱歉，{@nickname}......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,337,我只是，很久没有机会向你倾诉了。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,343,亲密？我不会用这种词语来形容我们之间的关系。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,344,这是对我们过去所经历的一切的贬低。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,350,没关系的，我并不生气。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,351,就算你的大脑不再记得，你的意识深处，那些任何仪器都无法捕捉到的地方......一定还留存着我的痕迹。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,352,不然的话......你怎么会任由我像这样，一直拉着你的手呢？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,358,“牵手”——嗯，我们有很多种不同方式的“牵手”。很多时候并不需要借助躯体的某些具体部分。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,359,我们第一次见面的时候......我正在环绕着一颗海洋星球飞行。我把恒星当作不变的锚，沿着昼夜分界线，飞了一圈又一圈。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,360,恒星的死亡来得很快。我身下的海洋几乎在一瞬间离解了，露出了星球赤裸的暗红色脊骨。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,361,有人从身后拉住了我，把我拽到了一处更安静的星云里。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,362,那个人向我解释，知道我很可能不会有危险，但那个人来不及确认我的本体在哪个星场中，只能用自己的船打捞了我的意识信标。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,363,那是我第一次登上那艘卵形的船。它并不大，可是很灵活，已经去过无数个星系。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,364,我把船带到了一颗并不算热闹的行星上。我向船的主人展示了我面向大海的小实验室，并且走到了那个人的面前。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,365,就像这样......我握住了对方的手。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,366,“我叫普瑞赛斯，语言学家。我正在研究行星死去时发出的最后声波。我喜欢安静地独处，但也想和合适的人一起探索宇宙。”,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,367,接下来......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,368,该你啦。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,376,真好啊，我们又认识了一回呢。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,377,对了，你当时也有些犹豫。在那个时代......人们已经越来越少像这样亲密相处。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,378,好在，我们是同类。你无私地向我分享了你的旅行见闻，并对我发起了邀请。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,379,我们跳跃在时间与空间之中，去往宇宙的各个角落。有时是乘坐着你的船，更多时候是通过意识穿梭。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,380,你向我描绘不同文明的兴衰迭起、隐藏在群星诞生与毁灭中的规律。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,381,我们的思维在相互碰撞中无限迭代，直至驻足回首时才发现，我们已经超越了其他人太多太多......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,389,我们争论与碰撞的结晶，凝结了无数先驱守望宇宙时留下的真理。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,390,它是如此美丽......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,394,所有人都说，我是那个创造了源石与未来，像“神明”一般的人。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,395,但我一直都知道，真正的天才是你，{@nickname}。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,401,你忘记了......但你不该忘记。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,402,在创造它的路上，我不断地追赶你的脚步。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,403,我害怕在某一次与你辩论时掉队，害怕让你发现我本不如你。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,404,不，或许你发现了......也许你也曾放慢脚步等我，等待我追上你。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,405,可现在，我永远都不会知道答案了......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,411,在意，但我接受这个事实。倒不如说，这让我喜悦。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,412,你依旧藏着许多令我着迷的秘密。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,413,况且，对你而言，现在的我同样如此。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,414,难道不是吗，{@nickname}？,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,420,那就继续在这个地方寻找答案吧。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,421,这是我们共同的造物，共同的过去，也藏着我们共同的秘密。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,422,只要你和我同行——,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,428,......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,429,我本想和你分享一些我一直替你保存的东西。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,430,那些你曾向我描绘，如今你自己却已全然忘记的理念和愿景......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,431,我想让你知道我们所取得的成就。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,432,也许这样，你能想起过去，想起我——,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,433,但我能看见你所想，我能感受你所思。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,434,就像此刻，你的脑海中依旧萦绕着无穷的疑惑......,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,435,“阿米娅”“凯尔希”——,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,441,我......不想让你为难，我尊重你的选择。,avg_npc_083
level_main_14-17_beg.json,14-19,晶簇之内,main_14,454,但我很确信......{@nickname}......,
level_main_14-17_beg.json,14-19,晶簇之内,main_14,455,当你真正对一切感到困惑的时候，你会想起——答案一直都在这里。,
level_main_14-17_beg.json,14-19,晶簇之内,main_14,456,我在这里。,
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,121,还是想要回去，回到属于你的那片大地？,avg_npc_1718_1#2$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,125,那意味着你终将再次面对死亡。,avg_npc_1718_1#2$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,133,这就是你想要的全部？,avg_npc_1718_1#2$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,139,那就跟我一起离开吧。,avg_npc_1718_1#1$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,140,我会送你回家。,avg_npc_1718_1#1$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,144,你在这里还有留恋的东西吗？,avg_npc_1718_1#1$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,150,我不是预言家，没法看见你的未来。,avg_npc_1718_1#8$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,417,如今的泰拉，原来是这副模样。,
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,418,“科罗萨主矿脉”？原来那一颗源石现在被称为这个名字。,
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,419,嗯......也许它会是支撑下一步规划的合适选择。,
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,430,源石的扩散程度已经远远低于了我们的预期，AMa-10也给我带来了不小的麻烦。,avg_npc_1718_1#2$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,431,我必须加快项目的进度了，时间真的已经所剩无几了。,avg_npc_1718_1#2$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,433,这颗星球的演变，太慢了。,avg_npc_1718_1#7$1
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,434,有必要启用其他更激进的手段——,avg_npc_1718_1#7$1
